x0000,y0000
0.001096,206323.3013,
0.001097,206323.3873,
0.001098,206323.9955,
0.001099,206323.4985,
0.0011,206324.0567,
0.001101,206323.8034,
0.001102,206324.1431,
0.001103,111264.6553,
0.001104,190548.9844,
0.001105,206271.0498,
0.001106,206288.4338,
0.001107,206298.7442,
0.001108,206301.5044,
0.001109,206302.8007,
0.00111,206303.5704,
0.001111,206303.598,
0.001112,206302.7948,
0.001113,206302.9859,
0.001114,206302.897,
0.001115,206303.7432,
0.001116,206304.1601,
0.001117,206304.3648,
0.001118,206304.436,
0.001119,206305.1266,
0.00112,206305.3585,
0.001121,206306.5039,
0.001122,206306.4719,
0.001123,206307.4637,
0.001124,206308.0108,
0.001125,206308.9274,
0.001126,206309.1184,
0.001127,206309.6121,
0.001128,206310.5928,
0.001129,206310.3891,
0.00113,206311.3136,
0.001131,206311.6897,
0.001132,206311.9477,
0.001133,206312.5667,
0.001134,206312.7239,
0.001135,206312.457,
0.001136,206313.3382,
0.001137,206313.5627,
0.001138,206313.8963,
0.001139,206314.5614,
0.00114,206315.0292,
0.001141,206315.2264,
0.001142,206315.3857,
0.001143,206315.359,
0.001144,206316.0467,
0.001145,206316.4834,
0.001146,206316.7189,
0.001147,206317.056,
0.001148,206317.1069,
0.001149,206317.2744,
0.00115,206317.8533,
0.001151,206317.5765,
0.001152,206317.9878,
0.001153,206318.7314,
0.001154,206318.7311,
0.001155,206318.9106,
0.001156,206318.9412,
0.001157,206318.9794,
